@relation sentimentos

@attribute text string
@attribute feeling {Negativo,Neutro,Positivo}

@data
'eu sorri e fiz joinha :( https://t.co/crMqvg8DK6',Negativo
'@isabeladeI ganda mo :-(',Negativo
'@stephanyd01 80 p 16 :( ainda',Negativo
'@ICuffaro volve :(',Negativo
'E eu pedi tanto pra não passar por isso no meu país quando eu vi o trump vendendo :( https://t.co/4TjBVNdkdR',Negativo
'sua conta é muito linda!! meu sonho ser sua amiga e ter coragem de conversar contigo :( — aaaaa muito obrigado anjo!! vamos ser amigas sim, me chama https://t.co/VaQoNmQ3GB',Negativo
'@whycosima eu acho que minhas forças já acabaram :(',Negativo
'Pós final de semana de eleição com a notícia que o Guilherme vai sair :(',Negativo
'@lipesff Meu pai, minha avó e grande parte da minha família apoia o fascista. Minha avó sofreu nas mãos da ditadura, teve o noivo preso e nunca mais o viu. Meu pai tem 4 filhas, 3 LGBT. Não consigo entender! :(',Negativo
'acordei triste e preocupado :(',Negativo
'@208LM Eu preciso de um jeito de dormir mais cedo porque ficar sem dormir deve estar me acarretando isso dos astros... :(',Negativo
'@Doctor_Gamma god,, estás bem ao menos?? : ( ou pronto, quão bem é possível na situação',Negativo
'Queria passar o dia na esteira, caminhando/correndo escutando minha playlist, esquecer o que ta acontecendo no meu Brasil :(',Negativo
'@DinDuarte Eu jamais pensei que diria isso, mas primeiramente #FicaTemer :(',Negativo
'@tropigotica Oh gio :( to na mesma',Negativo
'@dieviviarruda Um horror. :-(',Negativo
'Tenho a melhor amiga do mundo, mas não temos todo o tempo do mundo uma para a outra :((',Negativo
'eu não sei se já vendo logo meu ingresso ou sei lá queria tanto ir no twitasso :((',Negativo
'@izadrocha Todo mundo :(',Negativo
'Ontem foi um dia pesadão mas tentei nao pensar muito porque era aniversário da minha mãedrinha e ela não merece bad vibes na festa dela Mas hoje ta foda :(',Negativo
'@RubCharraz Shiu :(',Negativo
'@ibannez Rasguei os planos, foi engano eu me envolver :(',Negativo
'queria que a sm liberasse algo hoje :(',Negativo
'Onde eu trabalho mais da metade do pessoal é pró bozo :( hoje vai ser uma segunda-feira daquelas',Negativo
'minha prima veio passou o fds comigo e acabou de ir embora.. agora a casa tá tão vazia :(',Negativo
'tudo que eu queria agora era uma frozen butterbeer :((',Negativo
'Fascista ??? Desde quando??? Pq vc dizem ??? E tb dizem ser  jornalistas  ??? Dá pena :(((((( https://t.co/FHlDcrlmhT',Negativo
'os cidadãos de bem vão destruir nosso país :((((',Negativo
'sim :( devia mesmo de ir para a cozinha fazer um grande cozido à portuguesa https://t.co/Ax9cD35JUg',Negativo
'@CRVGordo Triste :( eu tava até certo ir, mas tive que mudar os planos',Negativo
'@g_lysyk Pela primeira vez acho que concordamos, eu to bem triste :(',Negativo
'queria f1 :((',Negativo
'@rm_JeaN conhecendo tao bem vc, eu nunca esperei que fosse a favor dele :(',Negativo
'triste demais que o MELHOR PREFEITO DA HISTÓRIA DE PALMAS (segundo ele msm) perdeu em Palmas :(',Negativo
'@m_isco nossa que tenso :( que bom que saíram todos bem',Negativo
'Não queria perder o ritmo :( Pensando melhor... esta carpete agora é minha',Negativo
'Eu to com fome. :(',Negativo
'eu tava pensando real em desativar o facebook :( https://t.co/8jeXBbB9vk',Negativo
'@waalces Oh meu bem :( me chama quando tiver livre pra gente conversar',Negativo
'que ânsia de vômito do caramba, espero que seja essa menstruação vindo logo :(',Negativo
'@Duda__Ferraz sinto muito vei :((((',Negativo
'borna :(',Negativo
'@RaelK_ a força nao ta comigo :(',Negativo
'@evozzy @JeffreyWalber Amiga eu desconfiava :(( triste',Negativo
'vem ao entroncamento :(( https://t.co/HOuAaDAfLY',Negativo
'ja acordo com sdd do neto, como fazzzzzzz :(',Negativo
'@Migueelito21 miguelzinhoo :(',Negativo
'Saudades de Arraial :(',Negativo
'@namjinpicsx voce é brasileira!!! enfim, só rezando mesmo :( 💜',Negativo
'@isaabella_ss Aquele troço que eu dou no dedão da mão. Tá dando outra vez, aí tá doendo :(',Negativo
'A carinha dela quando a yaz diz que não :( ksksksksksks https://t.co/UlxC5W2633',Negativo
'@ShawnMyLifee DE REPENTE DESAPARECISTE :(',Negativo
'@jukaju_ka ahhh :( putz miga, mas acontece. ela vai entender (se ja nao entendeu). nao se martirize de culpa :/',Negativo
'@gabelezura pq vc acha isso que disse na primeira frase? Eu acho que não conseguiria expressar meu humor numa ditadura mesmo :(',Negativo
'@LuStrica Eu tô com medo de ir trabalhar e ver pessoas comemorando por causa do coiso ruim :(',Negativo
'Tal como Ciro Gomes, ontem tomei uma pra espalhar o sangue, mas agora tá difícil de juntá-lo novamente :(',Negativo
'Precisava de mais uns 3 dias de final de semana :(',Negativo
'eu não cago pra vc :( https://t.co/UkeFc25TXK',Negativo
'triste que Ciro não ganhou bicho :(((',Negativo
'gostava de ficar bem c camisolas de gola alta :(',Negativo
'Quem não sente :(',Negativo
'@thalitasilva86 Qria mais :(',Negativo
'que tristeza :( https://t.co/7IUZUzys10',Negativo
'Só queria tá em casa tomando um cafezinho e assistindo Big Mouth :(',Negativo
'Só queria minha Netflix pra terminar Alias Grace com a mamãe :(',Negativo
'o sentimento assustador de ver qualquer pessoa na rua e ficar se perguntando se essa pessoa compactua com os ideais do bolosauro :(',Negativo
'@isabonaldi E você vai acreditar nela e n em mim? :(((((',Negativo
'muito triste porém infelizmente é a realidade de agora do brasil :( https://t.co/LP3oV4Fc0W',Negativo
'@twt_jbj95 eu te amo muito muito muito mesmo meu bebe se cuida :( 💌💓💘💕💞💖💌💝❣️💗',Negativo
'@requeijando :(((( tudo bem!!! fique bem!!! amanhã te procurarei mas enquanto isso estou mandando muito amor virtual 💖💖💗💗💗💗😍😍😍😍💝💝💝💝',Negativo
'meu vizinho de cima assistindo tv e eu só ouço blablabla BOLSONARO blablabla chega me dá um misto de vergonha e medo por ser brasileira :(',Negativo
'tive um pesadelo horrível com um idol, chega tô agoniada :(',Negativo
'Preparadissima pro projeto monstro aqui, porém triste por ter que ir sozinha. :(',Negativo
'@hwiparadise fofos demais :(((((((',Negativo
'@TheChl0e @knownasmdf Num quero andar com vc na BGS mais :(',Negativo
'E o MDB com o maior número no senado. :(',Negativo
'a sla q saudade do gabriel :(',Negativo
'um viva ao retrocesso :( https://t.co/80heJqsN2Z',Negativo
':(((( já são 18?',Negativo
'Os stories da Kéfera me deixaram no chão :(',Negativo
'@Murilovolei8 muito triste que você compactue com ideias fascistas de um ignorante :( de verdade. sempre te admirei, mas estou muito triste em ver você apoiando o ódio.',Negativo
'@cajad0ri Eu já tinha pensado até na frase de postar no dia da posse :(',Negativo
'nossa eu to um lixo kksks :(',Negativo
'Acordei borocoxô :(',Negativo
'@_victorjere O país é fascista e prega o ódio, não esperaria menos :( meu país nordeste nao merece isso',Negativo
'@kyojinyeol eu realmente queria ele como nosso presidente :(',Negativo
'@imatr4inwreck Essa foto q ela usava aaaa :(',Negativo
'@bihbc_ Não consigo mais ver as pessoas que apoiam ele com os mesmos olhos :( fico triste e pensando quais são as crenças dessa pessoa e pq um dia eu me misturei a ela kkkk tô rindo mas queria chorar',Negativo
'@larisrcv nossa lari nem me fala :(',Negativo
'@brodri_ Dei uma limpada mas não sei oq fazer com gente que sou obrigada a conviver, tipo os pais e avós dos meus filhos :(((',Negativo
'@manahk Tu tem toda a razão :(',Negativo
'Eu tô muito triste que foi realmente metade do país que votou nele, metade de pessoas que provavelmente carregam algum tipo de preconceito :(',Negativo
'isso nunca foi tão real :( https://t.co/kJePEaymsf',Negativo
'@3650n @AVENAoficial ela foi eleita :-(',Negativo
'HHSHDHAHA TRUE OMG :(( AAAA ❤️💓💞💕💘 https://t.co/zndKVpI18P',Negativo
'Vários  me assumo pra família  cancela galera, guarda segredo mais um pouco porque o tio Ciro não ganhou :(( https://t.co/6OMc3jF4bR',Negativo
'@jessicadfn N tenho idade :(((',Negativo
'@tatapacas Infelizmente era esperado :(',Negativo
'@LIXGIRL oi vamos fugir para as colinas :(',Negativo
'Trabalhar no domingo, em pé, o dia todo e ter que acordar cedo pra trabalhar e chegar em casa só meia noite pra uma bela semana de provas. Socorro!!! :(',Negativo
'@Eduardinhohh aham, supeeeer, demais até, tenho pena de mim por estar TÃO enganada :(',Negativo
'Espero q na próxima a gnt eleja o presidente tbm :( https://t.co/x3XX6JW6cK',Negativo
'@eru26 tinha tempos que eu não parava pra ver feed lá :( hoje fui olhar e putzz',Negativo
'@_fabi1994 Ate agora a ficha nao caiu, nao acredito q ele nao sera presidente :(',Negativo
'os sorrisos que o jungkook ta dando nessa tour ooo meu deus ele ta tão feliz :(( esse é o sorriso mais precioso de todos, vontade de encher ele de amor mimos e comida só pra ele sorrir bem feliz assim 😥 os dentinhos de coelho que SACOOOO https://t.co/JK2FcoXILb',Negativo
'A melhor parte do sonho foi que eu encontrei um cãozinho bebé e Ele era tão lindo agora quero um :(',Negativo
'@___yolis força miga :(',Negativo
'acordei triste já :(',Negativo
'Ah não mano Alguém dá um abraço no Suplicy por mim Deixaram o idoso chateado :( https://t.co/2mWWkU1t7h',Negativo
'@mariseq pra nós :(',Negativo
'Fica difícil assim :( https://t.co/gLWkVp0wzE',Negativo
'Problema é que é a semana :( https://t.co/WCU0O66YXI',Negativo
'@feedathay olha, colocaram um cara que não deu UM discurso ou apresentou uma proposta com aquilo tudo de voto, concorrendo com o Haddad agora me da mais medo ainda :(',Negativo
'@milalaranjeira A pessoa em cima dos seus privilégios não sabe o que é perigo não é mesmo? Sinto muito você passar por isso, Mila :(',Negativo
'Foi culpa desses safados do PTs que espalharam varias noticias faks para o povo humilde :( #Nordeste17 https://t.co/AnI5g5OQMd',Negativo
'ninguém que eu votei ganhou :(( e foram as mesmas pessoas de novo pra cargos repetidos',Negativo
'@cursino_araujo Não, miga, eu esqueci de comparecer em uma atividade hoje :(',Negativo
'@artfemaIe meu deus eu sinto tanto :(((( eu só quero te pegar e guardar num potinho agora puta que pariu. onde vc mora?? se for em sp e vc precisar de lugar pra ficar vc pode falar cmg de verdade. por favor dê notícias!!! espero que vc esteja segura. eu tô mandando todo meu amor pra vc. 😔',Negativo
'@thalitameneghim eu te amo tanto :(',Negativo
'@SchuldinerSieg Ter que suportar esta criminosa socialista sujando a imagem de meu país por mais alguns anos é de chorar. :(',Negativo
'@LastZFighter tá foda demais :(',Negativo
'mehhhhhhh sei la oq achar das skins que saíram até agora aff :( https://t.co/B948ICCkNg',Negativo
'vida difícil essa de encontros e despedidas :(',Negativo
'@caarola_barbosa Os tempos sombrios já estão aqui, Carol :(',Negativo
'queria minha voz de volta :(',Negativo
'@ToAitheria @mgft00 que no te quites :(',Negativo
'eu espero que o @mamaefalei não pare de gravar vídeos, é importante demais pra quem acompanha :(',Negativo
'Acordei chorando, não consigo voltar a dormir porque meu coração tá saindo pela boca, meu deus que dias horríveis nos aguardam :(',Negativo
'Esta tudo a ir ao McDonald s :(',Negativo
'@HellenLivioM SIMMM, ele ficou fora. :(',Negativo
'@xjesstuffs fiquei nada porra! e vc q perguntou q hrs q ia passar o onibus &gt;:(',Negativo
'@vicbarrosk linda &amp; sensata :( ♡',Negativo
'To me sentindo tao mal :(',Negativo
'@0melete eu nem tenho esperanças de um milagre acontecer e o pt ganhar, mas se o bolsotário não ganhar desta vez, certeza que ganha em 2022 :(((',Negativo
'@ViickMaitan Na vdd não faz não :(',Negativo
'@_jdiasb serio amiga? A minha ta cheia de fascista :(',Negativo
'@amandaamormino não pensa assim :( precisamos nos unir, é hora de lutar!',Negativo
'@pahinaaa sobra :(',Negativo
'to com tanta saudade dos meus gatinhos, queria ter trago todos :(',Negativo
'agora é esperar o do qual é pra ver se o celular chega hj ou amanhã :(',Negativo
'Só faço merda :(',Negativo
'Sempre que venho a Águeda dão-me umas saudades estúpidas do secundário e do pessoal :(',Negativo
'Como foi o melhor sonho que você já teve? — um com o donghyuck, que ele cantava pra mim até eu dormir... :( https://t.co/CJ8eDTTaFW',Negativo
'@Karoulizar Já começou.. Já tem pessoas apanhando.. :(',Negativo
'me encontro triste pois acabei de me despedir dele :(',Negativo
'@txtaus @ownjm Obrigada :(( 💕💕',Negativo
'@pnheirx infelizmente n consigo conversar sobre isso :( mas obrigada xuxu sz',Negativo
'vcs também tiveram sonho ruim de como o brasil ficaria com o coiso? :(',Negativo
'Ontem já vivenciei preconceito/homofobia na rua de um dos eleitores do Bozo(isso sem nem ganhar ainda) . SIM,ELES ESTÃO SAINDO DA JAULA, ESTÃO TENDO VOZ!!! E isso é preocupante,dormi e acordei com MEDO bom dia :(',Negativo
'mais um fim de semana que passou e eu não resolvi issoooo :(',Negativo
'eu não tive nem ânimo pra entrar aqui ontem, eu só queria saber como esse monstro tinha tanta rejeição e conseguiu ir pro segundo turno, me perdoem os eleitores do haddad mas vcs entregaram o brasil de bandeja pro bolsonaro votando nele, ciro era a melhor escolha :(',Negativo
'tem um olho na minha lágrima :( https://t.co/ivKkwhuDqq',Negativo
'só queria uma amizade pra conversar sobre voltron e klance :(',Negativo
'@higoralvesc Eu queria faltar tudo hoje, só marcar presença na minha cama, mas tô indo :(',Negativo
'Retiraram do YouTube um vídeo-concerto incrível dos Talking Heads :(',Negativo
'Um pouco chatis de não ter ido mais cedo pra fila do ônibus pra Machu Picchu e agora estamos esperando eternamente e temos hora pra entrar na montanha e tô com medo de ficar corrido :(',Negativo
'@virizoca meu deus :(((((((((',Negativo
'Ah nao era ele nao :(',Negativo
'Dia mto triste pra reagir a qualquer coisa :(',Negativo
'Hoje é aniversário do meu velhinho, tenho tanta saudade dele, cuida de mim aí de cima vô :(',Negativo
'o yuta é tão lindo :(',Negativo
'@CaioBarreira_ Menos mal, né? Mas eu fiquei muito triste com isso :( na boa :(',Negativo
'Porra, ele era uma pessoa tão gente boa :( Era, né? Era...assim como as pessoas q eu admirava, de parente até amigos...',Negativo
'estamos todos com medo,sociedade lixosa :( https://t.co/JJcvZaHd2b',Negativo
'@wasjeno pq ta magoada cmg :(',Negativo
'hoje acordei com uma tristeza no peito, um sentimento ruim :(',Negativo
'o olhinho :( https://t.co/1cq9FdKdJc',Negativo
'E eu, ingênuo, achei que as redes sociais iriam melhorar com os perfis sendo atualizados com fotos de crianças depois da eleição. Me enganei feio :( Bom dia vcs!',Negativo
'@vickevelin @cirogomes @jeanwyllys_real Olocooo como assim... quando postei, tinha acabado de ler que ele ficou fora :(',Negativo
'ai eu to chorando :((',Negativo
'@gufritz não reclamando porém queria tá na final da copa do Brasil também :( 😑',Negativo
'@Was_Delevingned desculpa amor :(',Negativo
'@aquawomxn é aniversário da minha vó (que apoia ele) vou ter q ir :(',Negativo
'@ryckslopes eu sei, já vi os números :(',Negativo
'@sxbrbia eu ate o deixava ficar no quarto se n fossem as alergias :(',Negativo
'dormi sem colocar o celular pra carregar :(',Negativo
'@bemestar Depois dessas eleições é o que mais queremos... :(',Negativo
'Eu tô arrasada e apavorada ao mesmo tempo. :(',Negativo
'@danestacom Como você tem feito para segurar a barra Daniel? Pq olha... está foda. À flor da pele aqui :(',Negativo
'@xohsnx Eu fico com dor no estômago, daí prefiro evitar... no máximo uma bolachinha integral. :(',Negativo
'@greendaycidio AHHH TE AMO :(',Negativo
'eu quero muito um porco de estimação :(',Negativo
'@lucaskeis :( força bb a gente ta junto',Negativo
'Não dá pra jogar Dragon Quest XI com as vozes em japonês :( A voz da Gemma me dá um nervoso em inglês, descobri que não aguento mais sotaque britânico',Negativo
'@neocultuwu Bentar aqu galham :(',Negativo
'@euanygabrielly Forças, Any, pra ti e pra toda sua família! Espero que algum dia as coisas possam mudar para melhor. O estabelecimento deveria ter feito algo logo que o moço começou a se alterar. Infelizmente acontecimentos nesse estilo acontecem e talvez tendem a piorar :(',Negativo
'É o irmão de uma amiga minha eu tô com o coração na boca gente :(',Negativo
'hoje só a tristeza e o medo :(',Negativo
'nas escolas, nas ruas campos, construções somos todos soldados armados ou não caminhando e cantando e seguindo a canção somos todos iguais braços dados ou não ... :( https://t.co/wKPgk5qD5W',Negativo
'esqueci a programação de dia das crianças da Luli :(',Negativo
'@K10JG Muitas saudades, meu amor. :(',Negativo
'– BOLSONARO VÃO TIRAR SEI DÉCIMO TERCEIRO HÉRIKA!! – OOHHH NOOOOOO :((',Negativo
'ninguém mandou eu dormir demais :(',Negativo
'queria estar no show no dia do niver do jimin :( ia gritar tanto',Negativo
'Quando você prefere ferir um amigo do que um político pelo qual você tem simpatia é pq a situação tá caótica amigos :(',Negativo
'm triste pq meus pais sao bobossauro agora :(',Negativo
'Seria cômico se o alvo não fôssemos nós :( https://t.co/jzTt76wKxH',Negativo
'@Globo_Rural *por que :( mas só dá pra ficar triste hoje mesmo',Negativo
'@gyuspalette :( vamos fugir mo',Negativo
'@mmepgs10 Aham :( tô com mais vontade de chorar agora',Negativo
'eu tive um sonho tão pesado :(',Negativo
'@BraveTricolor Ainnn eu também. :(',Negativo
'@1nayelincomoda A gente não tá aí mas quem a gente ama tá, na posição de vítima ou de eleitor de fascista. Não é fácil :(',Negativo
'eu to muito enjoada :(',Negativo
'@for_ublue MENTIRA???? :(((((',Negativo
'Ai que angústia :((',Negativo
'ai meu presidente :( https://t.co/jz8Av55UQA',Negativo
'Lutei tanto pra conseguir controlar minha fobia social... mas percebo que logo logo ela vai voltar com tudo. :(',Negativo
'@believewolves nossa amiga, que pesado :(. mas ficou tudo bem ?',Negativo
'@00YZZ Você sabe que pode fazer isso, mas só se me der chocolates depois :(',Negativo
'@effectjaemin queria pois eu vou morrer aqui :(',Negativo
'@lucasbranda1 @YuriAC115 pq ngm acredita que eu consigo superar? :(',Negativo
'@exrixck mesmo se não der merda o antipetismo só vai crescer e a onda conservadora e fascista também :(',Negativo
'@carolinadaloia mas a galera que vota nele nem sequer percebe que ele tem tendência ao fascismo :((( isso q é foda',Negativo
'Acordei tão sem esperança em tudo, olha, não sei nem o que pensar :(',Negativo
'Queria morar aq em Niterói, é tão legal aqui :(',Negativo
'@jotap_rios eu to bem triste com aquele grupo :(',Negativo
'o meu pitico eu te amo tanto :(!!!espero que tenha se alimentado bem hoje e que tenha tido um ótimo dia ok eu amo você junguwu https://t.co/zWWQ7OLw2d',Negativo
'Quem me dera não ter visto elite, para ver agora sem saber o final :(',Negativo
'@leoprivtt agr já bazei :(',Negativo
'@jkookpig n sou falso :( buaaaaaa',Negativo
'to triste muito triste :( https://t.co/3c9wJN20Mr',Negativo
'acordei triste :(',Negativo
'@victorfontana É pra chorar... :(',Negativo
'@TKGaliza Nem me fala hahaha eu trabalho com isso, acaba atrapalhando todo o orçamento :(',Negativo
'@koreanthingy gemaaas : (',Negativo
'Caralho, véi. O Chico Lopes não conseguiu se reeleger :( é meu deputado federal...',Negativo
'meu coração tá apertado :(',Negativo
'@whoisjeonk aconteceu alguma coisa? :(',Negativo
'@HOPEin_Life ai eu acho dificil nem tem mt informação tbm sobre :((',Negativo
'eu te amo em segredo :( https://t.co/WPQKf63O60',Negativo
'@Joicesilvaa19 @josephm61289728 Três :(',Negativo
'Eu acordei chorando, no meu SONHO o povo ficava me perguntando oq fazer e eu n sabia e agr estou aqui, acordado e sem saber oq fazer, eu preciso viver mas eu nao quero esse mundo, o mundo pode continuar rodando, mas talvez a minha vida nao, pois poderei morrer antes disso :(',Negativo
'@jqteix @sqncarol_ bichinho de meirelles :(',Negativo
'Como foi o melhor sonho que você já teve? — Eu acho que a vida é um sonho e devemos aproveita la porque um dia acordamos e o sonho acaba :( https://t.co/65rMznUH7s',Negativo
'@vanessa_saales @xluckim tô vendo :(',Negativo
'Selos na selos :(',Negativo
'@meninolobo27 Nem me fale. A resistência vai ser o que vai nos fazer levantar todas as manhãs :(',Negativo
'@vgeordani é mais facil vc vir no ceará, eu so estudo e tenho 0 de grana :(',Negativo
'@maju_haag não acredito nisso maju :(',Negativo
'a era de lullaby passou tão rápido :(',Negativo
'vc eh tão facistinha :(',Negativo
'@cmilasexpect só me resta chorar :(',Negativo
'minha mãe votou no Ciro no primeiro turno mas como ela não apoia o pt já tô até vendo ela votando no Bolsonaro :(( por isso a gente pedia tanto pra votar no ciro, o povo já cansou do pt ai eu tô triste',Negativo
'@joanaafariaa02 Vem para aqui :(((',Negativo
'É @cirogomes pode entrar no hall de melhores presidentes que o país nunca teve, ao lado de Brizola :(',Negativo
'@euojhonathamm infelizmente do pior jeito :(',Negativo
'@franbsss Tanta gente legal falando que vai votar no bozo por motivos” pt não” :(',Negativo
'@marcelvanhattem mas o Amoêdo continua no coração :( 🧡 https://t.co/yGEj9OjaJK',Negativo
'to na pica, e o foda é q não é na dele :(',Negativo
'@bumnelo Nao duvido :(',Negativo
'eu ainda fico muito triste de ter perdido a minha conta antiga do tt meu :(',Negativo
'@brtzz_ :((((( explicamelo',Negativo
'@00YZZ Grrr, você é a coisa mais linda da minha vida. :(',Negativo
'Caralho, tinha um passarinho la na sala, eu liguei o ventilador ele voo no ventilador e morreu :(',Negativo
'Ma am viray :( https://t.co/4XLYee4k2U',Negativo
'O dia já começou com patrão de  um amigo meu  avisando que  Pessoas vão perder emprego se o PT vencer a eleição . :(',Negativo
'Como foi o melhor sonho que você já teve? — tive varios sonhos ótimos, n sei escolher só um :( https://t.co/zwDdW3AfAW',Negativo
'@gabii_oaraujo :(((( tou a tentar',Negativo
'É, o clima ta tenso :(',Negativo
'Só queria tá na minha caminha dormindo :(((',Negativo
'Não tem pra onde correr quando abro meu twiiter. Só bad vibes :(',Negativo
'@giulianatiberi Se fosse só opinião política ainda tava suave, o foda é apoiar fascista :( Vou ficar com saudade também',Negativo
'galera eh o seguinte não olhem pra mim na faculdade hj sto virada, com dor de ouvido, febre e cólica fora q vou ter q descer com meu tênis branco na terra pro departamento não me olhem mas se quiserem me dar um abraço pode :(',Negativo
'@azuunyan23 Eu to com medo real, brasileiro é louco :(',Negativo
'@gsaldanhx exatamente hj bicho :((((( 5 aninhos......',Negativo
'bom dia alguém conversa cmg por favor :(',Negativo
'@ChxstIsaac Amor :(',Negativo
'@jadr195 Além disso, me lembro que você falou de ter tido até brigas internas porque teve familiares votando naquele cara. Sinto muitíssimo que esteja passando por essa situação tão difícil e incomoda. :(',Negativo
'@gabrielpato você pode falar sobre as urnas???? Deus nos ajude :(',Negativo
'@lawrenconha chorei assistindo jogos vorazes :(',Negativo
'eu só queria um fone pra ouvir minha musicas no ônibus :(',Negativo
'@charroeciencia Que foi :(',Negativo
'@PescotapaDiario Já é nojento e difícil hj em dia em cê imagina :(',Negativo
'Meu Deputado Estadual não foi eleito :(',Negativo
'D Sem dados da horta! Bateria pifou? Internet caiu? :(',Negativo
'essas eleições aconteceu tudo de pior, todos os resultados ruins possíveis kkkkkkkk além do bozo (quase eleito ja) foram eleitos varios outros conservadores e militares só p vcs terem noção, sargento fahur foi o dep federal mais votado do paraná e mt pior que imaginei :(',Negativo
'@SICNoticias Obrigado Sr.José G F. Faço das suas as minhas perguntas’ e para quando o arderem também as instalações da Assembleia da República?! :( Soa horrível sim’ mas creio que é a única forma dos portugueses não terem as suas vidas em perigo e passarem a existir castigos mais severos!.',Negativo
'@sadnessesorrow eu só tomo antialérgicos mesmo :(',Negativo
'Mas abrir os olhos de muita gente com relação a isso é que é o ponto! E essa galera que tem raiva do PT e não vota de jeito nenhum, vai fuder a gente :(',Negativo
'Minha namorada acabou de ir embora :(',Negativo
'@_ohshiit Puts eu tbm cara :(( quando tiver grana colo aí só pra rolezar com as miga de verdadekkkk',Negativo
'@gcllemos mas eu queria ir p jogo :(',Negativo
'@alebserra Mentira, sério? Ai que horror e eu fazendo piada :-(',Negativo
'alguem compra pro hae :((( https://t.co/SZBQ2RHQI4',Negativo
'@aaraorafael Eu to triste real amigo :( Indepedente de quem vencer a eleição, o país é fascista, falta empatia, é gente ganhando 3k e se sentido classe média. Jurava q era burrice mas falta caráter mesmo.',Negativo
'Mano que fomeeeee :(',Negativo
'muito meu presidente :(',Negativo
'@JPManhaess mas n tem jogo :(',Negativo
'Qual a porra do problema em ser transparente e ser sincero?? Em parar de mentir????? Mds o ser humano Ta perdido :(',Negativo
'eu acordei com medokkkkk :(',Negativo
'lets go back to sao paulo :(',Negativo
'Rindo e chorando ao msm tempo :( https://t.co/Ipc7dk5y0e',Negativo
'bom dia lá na casa do crlh, infelizmente :(',Negativo
'@pcycliche Queria :(',Negativo
'eu ia pintar meu cabelo sábado, mas nem deu :(',Negativo
'@DuskTillZayn_ Que amor ❤ Obrigada, de verdade. É uma pena ver que tanta gente apoia esse fascista nojento, falta empatia por aqui :(',Negativo
'@kstexwart sim amiga :(',Negativo
'bom dia :( https://t.co/aQ0QXnLmqa',Negativo
'Tão ruim se decepcionar com quem a gente ama :(((( meu coração Ta despedaçado, vei',Negativo
'@writtenbyasano sinto muito amiga :(((((( to aqui pra você, te amo',Negativo
'preciso abraçar anitta antes da ditadura :(',Negativo
'chorei até dormir, e continuei chorando quando acordei ando bem mal e não consigo me concentrar em nada :(',Negativo
'Pior época para ser adulto e entender o suficiente do nosso quadro político. É triste o que estamos vivendo :(',Negativo
'chorando desde já por deixar meu nenê :(',Negativo
'Eu não tenho sorte na vida não :(',Negativo
'as pessoas são muito ignorantes em relação a assuntos que não condizem com o que elas acreditam, pra mim isso é falta de maturidade a vibração de ódio em que a gente acaba se colocando é tao prejudicial :(((',Negativo
'O hexa. Ciro só dependia de nós e infelizmente não conseguimos :( https://t.co/x63VqUM0uo',Negativo
'@oieusouacamila Ai, esse dia foi horrível :(( mt força pra nós',Negativo
'Me sentindo no próprio CULT de AHS com essas eleições no Brasil :(',Negativo
'@ifsdefsoul @sofiasz_ poxa mas o Ciro é tão ignorante e machista :(((',Negativo
'@luizabeda tamo fodido beda :(',Negativo
'@saraxfds Já vi !!! :((( Temos de nos preparar e pronto. Siga para bingo',Negativo
'Votei em candidatas do psol pra deputado estadual e federal mas nenhuma se elegeu :( inclusive aqui no Goiás de 41 estaduais e 17 federais temos 4 mulheres... https://t.co/LacbI8id0J',Negativo
'@HeeyLlanos :( animó, ve a checarteee',Negativo
'muito doente :(',Negativo
'Eu tô com medo agora :((',Negativo
'@Lari0921 nossa :((',Negativo
'A que ponto chegamos :( https://t.co/YPzMmgpy6k',Negativo
'tenho mo vergonha de ir p academia, mo estranho ver um sequinho da pedra fazendo as parada, parece que vai quebrar no meio sksjsj :(',Negativo
'@loresbarmy eu tô assim TB :(',Negativo
'Muito triste ver gente que a gente gosta, falando asneira. Gente cês tem noção da bosta que cês tão fazendo né? Do quanto isso afeta um zilhão de pessoas né? Tipo, tem noção mesmo das minorias afetadas e etc, né? :(',Negativo
'Bom dia, cansado de carregar o resto do país nas costas. Ainda n aceitei a derrota de Ciro :(.',Negativo
'Mano... Vira BI pra gente ficar, te amo demais — não dá :( https://t.co/ogsvJa2Fv5',Negativo
'O meu dt gozou cmg a dizer que na loja imaginário eu ainda entrava pela porta pequena :(',Negativo
'@donapaulasantos Triste Rio de Janeiro. Que Deus proteja vc, sua equipe e a todos nós... :(',Negativo
'bar :-( : 4402df35-5911-41e1-8e11-cd57d187a795',Negativo
'@ManoelRocha4 Bom dia ! Absurdo já ter que colocar minha opinião e logo depois ainda ter que avisar que não iria tolerar que fosse interpelada, porque as pessoas acham que tem direito disso :(',Negativo
'acordei lembrando do Matheus,ele faz tanta falta :( já se passaram dois anos mas parece que foi ontem...',Negativo
'@analetig_ Nossa, foi o pior dia, dei ate febre :(',Negativo
'@kkul_jh Pois é... Fica difícil a situação agora :(',Negativo
'mds eu to mt triste com essas eleições :(( — tô triste tb https://t.co/2JiEvm94Hh',Negativo
'@ruivian3 eu sinto muito :(',Negativo
'@sofiiaferreira3 Nem podeeeeee :(((',Negativo
'@gehandra porra fala não :( vejo irmãos de santo tranquilos, tipo seja o que oxalá quiser e eu n consigo. to revoltada. que ano é esse? a espiritualidade tá permitindo isso? pq?',Negativo
