@relation sentimentos

@attribute text string
@attribute feeling {Negativo,Neutro,Positivo}

@data
'eu só queria encher esse biquinho de beijinhos poxa hoseok colabora aí né ruindade do caramba :(( https://t.co/8R4eswS8u1',Negativo
'@retytm Droga, eu imaginei isso :(',Negativo
'Mas ce vai ficar triste agr :( — fodasse to acostumad https://t.co/moVcn0wNgY',Negativo
'q saudades de mc e do abraço dela :(',Negativo
'Crise de ansiedade tá me consumindo :(',Negativo
'o chenle meu deus :(💖💝💓💝💘💖',Negativo
'GENTE NÃO SEI SE CONTEI eu amo luzes da cidade etc uma das únicas coisas q me da um pouquinho de sentimento bom nesse mundo blabla vcs já sabem a ladainha toda bom ENTÃO TEM UM NOVO PRÉDIO E AGORA A VISTA DA MINHA CASA TEM MAIS LUZES PRA EU VER :(((((',Negativo
'me bateu uma saudade tão grande do meu avô :(',Negativo
'@Leonardo_spo ossa kkkkkkkkkkkkkkkkkkk :(',Negativo
'eu quero uma saia jeans mas não sei aonde vai ter a que eu quero :((((((',Negativo
'@fuckmyperry Aaaaaa como eu queria ter idooo :(',Negativo
'@davi_brito Até porque eu falei isso pra ele, do lado dele lá, enquanto ele sangrava esfaqueado :( sou ser humano, sou falho. As vezes faço piada que não deveria. Do mesmo jeito que todos fazem (incluindo eles). Mas enfim, não vou discutir isso aqui não. Vai Corinthians',Negativo
'fiquei muito emocionada hoje no sarau, cantou músicas nordestinas (forró) que tocavam nas festas de família quando eu era menor... Mano, que saudades da minha vozinha :(',Negativo
'@_giuliarocha nossa senhora é horrível ir embora :((( vontade de ficar pra sempre',Negativo
'Queria te proteger — vem :( https://t.co/4o1fIiUiNI',Negativo
'@BakeOffBrasil Fatinha não merecia sair :-(',Negativo
'@zerumbras Não tem mel aqui em casa :( eu tomei remédio já mas não adiantou de nada',Negativo
'@taisadt3c Eu era um :(',Negativo
'@monstalogy Infelizmente :(',Negativo
'aiii sera que a krystal vai tb.. ela tb tem contrato com a chanel e eu morreria por uma foto das minhas ultimates juntas :(',Negativo
'Tradicional noite que bate a tristeza, e eu não queria estar sozinho agora :(',Negativo
'@yutaerotic pq eu fui escrota com a minha mãe ne ai ela tentou quebrar o celular e meu pai esccondeu ai agr vou ficar mais uns 15 ou sla quantos dias sem celular :((((((((((((((((((((((',Negativo
'@ManuelaDavila Poxa Manu, é lamentável saber que seu partido PCDB está se unindo ao PT para alimentar a ditadura venezuelana, pensei que você fosse diferente :(',Negativo
'queria mto comprar um anel da pandora mas tenho medo que não vai servir no meu dedo :(',Negativo
'@sheerloki Não mesmo, haja paciência :(',Negativo
'@taepreciousv um dia talvez cheguei na conclusão que meu twt nao gosta de vmin EU NAO VOU DESISTIR a tua header :(',Negativo
'se eu pelo menos achasse o meu tercinho pra rezar e tentar me acalmar :(',Negativo
'@baebaeKang07 vou ficar sem falar com você até amanhã &gt;:(',Negativo
'to web apaixonado :((',Negativo
'queria ta f1 com ela :(',Negativo
'@TEARGIRLOVER saudade de você :(',Negativo
'Ficar sozinho é muito ruim :(',Negativo
'ninguém nunca mais me mandou nada :( https://t.co/X28FxL7UHh',Negativo
'@turnitsoff ai amiga tomara que no final tudo dê certo mesmo :(',Negativo
'Pq parou de me responder na dm : ( — 🤷🤷 https://t.co/Z1U9xZem7R',Negativo
'@FUCKB0Y101 Tenho não. Era no ig. Fui procurar e perdi. :(',Negativo
'@girltargaryen :( NAO QUISESTES',Negativo
'eu sou tao apaixonada nessa :( mas vou trocar msm assim',Negativo
'ai se deus soubesse como eu sinto a falta delas :( https://t.co/f6hyJYwfLT',Negativo
'agora caiu uma lágrima no meu olho :((( https://t.co/1oObByalQx',Negativo
'Só queria fazer uma Key +9 :(',Negativo
'@stimullate saudade amor :(',Negativo
'Só queria uma segunda temporada de Gypsy :( @NetflixBrasil maltrata',Negativo
'Instagram tá com tanta publicidade :(',Negativo
'quebrei a unha e tô mó triste :(',Negativo
'@andradee_mii @Maccacoloucco @_rbs_01 Jesussssss, queria saber porque eles tem bunda tão grande e eu não :(',Negativo
'@lil_junio_ cadê o F &gt;:(((',Negativo
'eu amo muito mas muito a minha serie :( https://t.co/ovEK6cg6ts',Negativo
'caramba, hoje completa 63 anos que james dean faleceu :( nunca será esquecido!',Negativo
'@alsms_ Eu te entendo bem, isso é horrível :(',Negativo
'@_larissaviana Muito!!! :(',Negativo
'@auttomne eu respeito! meu bebê 808 foi junto com ele! os anjinhos merecem cuidado :((',Negativo
'verdade, não quero o boomer tristinho :( https://t.co/GOzofVadlF',Negativo
'@pedro_calcagno Poxa tão bom :(',Negativo
'Fui procurar um desse e só tem no ebay 3k o mais barato fyda :(',Negativo
'@LeoLeonardo85 Só um pouquinho :(',Negativo
'@raf_senas @ManuelaDavila Eu não fui :(',Negativo
'@guiguetz Ah sim :( poxa, que ódiooooo Vamo ficar tão pertinho e não vou f1 contigo :(',Negativo
'@Laranjinhass por quê? :(',Negativo
'Carinho :( https://t.co/5SVkfyI5tq',Negativo
'bebês lindos :( https://t.co/rRyeGsjVhJ',Negativo
'itiiiii que coisinha mais linda, você quer me fazer chorar eh &gt;:( obrigada por tudo e por nunca ter me abandonado completamente (mesmo que a gente não se fale muito você é muito importante pra mim) ti amu. https://t.co/8C6uNKe4NA',Negativo
'@98HXDS Nunca! Te juro que te levo até grudado. :(',Negativo
'Tão ruim descobrir que o mais crush de todos tá namorando :(',Negativo
'É um anjo mesmo :((( https://t.co/cDkZLXnbnh',Negativo
'@Samukachef Não consigo :((',Negativo
'@dedeirinhos não, minha mãe não quis fazer, só domingo à noite agora :(',Negativo
'Meu deus oq tá acontecendo :(',Negativo
'triste q duas pastas favs de musicas foram corrompidas no pendrive :( perdi minhas musiquinhas',Negativo
'@hannabentesb Aaaaa sim! A gnt acha muita gnt que se identifica, descobre que tem muito artista politizado tbm! Muitas atrizes, cantoras etc! Eu to é decepcionada com uns parentes :(((',Negativo
'@_your__baby_ então eu não vou falar com vc :(',Negativo
'cara, tá rolando tipo um especial fresno/tavares lá no centro a a a a a a eu to muito triste porque só descobri agora :(',Negativo
'@BrunoTessaro Nem vai me esperar?? :((((',Negativo
'Queria ter ido para as ruas hoje :(',Negativo
'e pra ajudar tem uma barata desaparecida aqui :( não consigo dormir. Ela apareceu do nada... chamei minha mãe pra matar e pooof a barata sumiu',Negativo
'mas é nunca que eu vou falar quem eu sou auqhsuahua — que maldade :(( pq?eu quero te mandar perguntinhas tbm https://t.co/IIRvkoUkSo',Negativo
'ahh mano ta querendo voltar :(',Negativo
'a ritinha que saiu? eu não vi :(',Negativo
'é pedir demais alguém pra jogar cmg agora??? ngm me atende nesta merda :(',Negativo
'faz um século que isso tá parado :( https://t.co/YwaffpRXuX',Negativo
'Meu neném tava chorando :((((( eu tô muito triste https://t.co/HdXPuFnvRv',Negativo
'to sozinhaaa :(',Negativo
'@_letilimaa_ eu chorei escutando música feliz :( oq sta conteceno',Negativo
'@njddl sinto mt :( fica bem ❤️',Negativo
'@_rodribearboy ai para Rodrigo :((( você é muito legal também aaa',Negativo
'@_midorithais Ahhhhhh :( poxa que merda, sinto mto Midori! Tbm fui roubada ano passado na liberdade, meu celular era novinho eu tinha acabado de pagar, fiquei na maior bad T-T Pelo menos, não te machucaram né? Mas que a gente fica putassa de raiva ficamos sim grrrr',Negativo
'@phenriquec0ut0 mas tem um machucado por fora :(',Negativo
'meu deus que amooorr, eu te amo tanto nenê :(( obrigada por me fazer bem sempre, pode contar comigo pra tudo ok? vou estar do seu lado sempre que precisar 🤧💞 https://t.co/bbD1Eycd1P',Negativo
'queria ganhar presente :( https://t.co/5SX6nlTg66',Negativo
'Eu só quero a minha mãe chegue de viagem logo :(',Negativo
'Eu só queria ir no hallel :(',Negativo
'Acabei de ver stories de altos conhecidos meus na manifestação hoje poxa vi ngm :(',Negativo
'Queria sair pra beber :(',Negativo
'@lijaepronto Ei vc foi pro ato hj? Queria ter te visto :(',Negativo
'Paola e depois Fatinha eliminadas... Este programa a cada sábado é um tombo :( #BakeOffBrasil',Negativo
'@Bnvkss cheguei agr do meu :(',Negativo
'@KahBchi Ah, tá off!!! :(',Negativo
'Eu tentando vencer na vida :( https://t.co/qbehZpVPPg',Negativo
'olha até q horas eu esperei um ceviche :(',Negativo
'o pito :(((( ele dá um chute nas bola de todos os meus problemas???? ansiedade?????? crise de etc????? problema de dinheiro???? WHAT THE FUCK IS THIS SHIT QUANDO ELE TA SORRINDO ASSIM FAZENDO MEU MUNDO BRILHAR TODINHO?????????',Negativo
'@shondarhimes, pelo amor de Deus, dá um fim em Grey s Anatomy. EU NÃO AGUENTO MAIS VER MEUS BEBÊS MORREREM, fdp. :(',Negativo
'eu sinto falta da demi todos os dias, fico me perguntando se ela está bem, se ela está recebendo amor e se ela tem se alimentado direitinho meu deus eu só quero o meu bebê de volta :(',Negativo
'só falta a mylena amanhã pra completar :(',Negativo
'@Porcoet Não :( só quero amor, essas coisas que você faz não são comigo não nos compare ://// LAMSKNSKSNSKSMSKKSKS',Negativo
'@IsSanaGayes a música :(',Negativo
'vo chorar, to conversando com a minha prima e td q eu queria era ela aq do meu lado agora :(',Negativo
'minha unha quebrou num nível que tá sangrando pela terceira vez :(',Negativo
'@Kccmarvete Desacredito disso :(',Negativo
'queria tanto me apaixonar por alguém e viver um conto de fadas :(',Negativo
'@biamarz_ talvez acabe na segunda :((((',Negativo
'Tô quase desapegando da Gabi por conta das caprichos e desse casal forçado :( eu não gostava dela e aprendi a gostar — pior que é um dos motivos p me desanimar c ela https://t.co/hcVRHQ98XR',Negativo
'Não tenho mesmo :( https://t.co/JPNxwQ8yUN',Negativo
'@wtfgabs Pois é, e vão descontinuar :(',Negativo
'Ei, vai dar tudo certo amanhã viu? — eu espero mesmo pq eu tô com muito medo :( https://t.co/FKWLRCeTwS',Negativo
'@junmyeollie_ aaaah serio ?? :( pq vc tá sem deu celular?',Negativo
'@nandogrb :( valeu, cara. mesmo. &lt;3',Negativo
'passei protetor solar pra caralho no meu nariz e mesmo assim fiquei queimada :(',Negativo
'só quero ver a Sam :(',Negativo
'bar :-( : 8355e082-e1b3-4333-a7a6-9c0e90ed9d29',Negativo
'@fantaxyeol :( mas vc chorou sua poc',Negativo
'Queria voltar com a minha coleção do Naruto mais não sei se será possível ,:(',Negativo
'Queria ficar até tarde acordada, mas não tem ninguém para conversar e estou com muito sono :(((',Negativo
'Faz tempo também que ninguém me dá um livro. :(',Negativo
'Aaaaaaaaaaaaaaaa king Kong mto tempo q não via mas já tá no final pqp :(',Negativo
'O jeito q eles se encaixam aaaa :( https://t.co/xmZeaEtngc',Negativo
'o biquinho do hobi :( https://t.co/eWUWz68rt4',Negativo
'@thaiicordeiro Mas tem uns que cagam na hora de nascer, aí precisa de cesárea :(',Negativo
'Sábado e eu to como ? Parecendo uma cabotiã de tanto que chorei nesse ep de Good Doctor das irmãs siamesas :(',Negativo
'gente :( ele eh perfeito https://t.co/PlCvXrLOd7',Negativo
'ai q maldade :( https://t.co/O2jgH186lJ',Negativo
'quase em 100 fotinhas juntas ❤️ te amo e ja to com sdds :( https://t.co/skODsjWejE',Negativo
'@kaigansxn preciso :(((',Negativo
'Que saudade da minha gata :(',Negativo
'Que saudades do meu namorado :(',Negativo
'O tae ele chorou :(( https://t.co/0g5n535rDP',Negativo
'estoi triste queria meu namorado :((((((((',Negativo
'Tô caindo no conto da Nintendo pra jogar Pokémon Let s Go. Fodeu :(',Negativo
'Uma semana hoje que terminei IT e não li mais nada. Queria morar naquele livro. :( Saudade! #RessacaLiterária',Negativo
'@lmjwestt Sou sim, cala a boca. Tô idosa :(',Negativo
'@ViihSilvas Aiii mds hsjzhzi, te amo muito vida :(',Negativo
'@O2PJS Eu lendo chihuahua  chihauhauahsuahsushs . Não treme, toma aqui um Rivotril. :(',Negativo
'@romarochah aaaaaskjfjsdjfjs mds simmm!! pena que a gnt nunca + se viu :(((',Negativo
'@diewmannschaft Essa sensação é horrível :((( qlqr coisa peço p uma menina q o bayern nota a ajudar vc',Negativo
'@_thainaSN poxa, qq eu fiz? :(',Negativo
'foi de partir o coração ver a mina sendo brutalmente agarrada pela policia :(',Negativo
'e nas vezes que eu tentei você nem respondeu :( mas tudo bem enfim eu só queria dizer que você é tão maravilhosa espero que nun... — ahh infelizmente a minha dm está bugada. eu sinto muito ok https://t.co/aKitGqyWPk',Negativo
'eu te amo :( https://t.co/F0p57JPdfp',Negativo
'ai vou dormir :(',Negativo
'WONDERLAND FOI A MÚSICA SURPRESA DE HOJE MINHA MÚSICA :(',Negativo
'@foliaeflor Vem meu amor, to mal :(',Negativo
'e nem to zoando eu to chorando com as reply disso daqui aaaaaaa :(((( https://t.co/iliDku9n6M',Negativo
'aaaaaah ela saiu, foi paola agr fatinha :( #BakeOffBrasil',Negativo
'Necesito apapacho :(',Negativo
'[30/9 00:28] Amor 😍♥️: tu é tuas tatuagens [30/9 00:28] Lorran: Kkkkkkkkkk [30/9 00:28] Lorran: Poxa [30/9 00:28] Lorran: Vai ficar top po [30/9 00:28] Lorran: ☹ [30/9 00:29] Amor 😍♥️: falou q ia fazer 1, já tá escolhendo a 3°, em 1 ano Como para :(',Negativo
'tem vontade de adotar todos os animais de rua :( ela gosta bastante de musica tbm mas não pretende trabalhar com isso nem nada é muito fofinha &amp;meio boba tb as vezes,, é melhor amiga do eric desde a época da escola https://t.co/rotMrd7MnX',Negativo
'eu juro q to tentando entender qq eu fiz hj mas n to conseguindo eu só queria saber onde eu enfiei meus 10 reais :(',Negativo
'@AmorimAndressa_ Poxa :(',Negativo
'subway para de passar na tl :(',Negativo
'acho que o richard foi dormir :( queria estar conversando com ele grrrr',Negativo
'@norminahtalent elas são frenquentes? sinto muito, mari :(',Negativo
'a ana não chegou até agora eu to triste :(',Negativo
'@thaiicordeiro aí, coitada :(',Negativo
'@exonikon que chiquitito se ve :(( i m soft',Negativo
'Sabia que ia ser a Fatinha que ia sair hoje :( parece uma coisa, logo depois da Paola aaaaaaaaaaa vou chorar com ela falando mds #bakeoffbrasil https://t.co/o3META0BPD',Negativo
'@JBrigatto :( tenho ciumitos',Negativo
'Tem umas coisas q me deixam tão deprimida e eu n consigo entender o pq :(',Negativo
'to mt entediada :((',Negativo
'@sadbutrealsz eu tbm :(((',Negativo
'@kstexwart ai faz tanto tempo que eu não assisto eles :(',Negativo
'@jwIieta aí julie vc é tão preciosa :(',Negativo
'emy é a dona dos melhores conselhos :(',Negativo
'Queria ter um dia de lazer amanhã mas vou ficar o dia todo estudando :( Na vdd antes vou sair pra correr pq faz mt tempo que não faço isso',Negativo
'@PaulaCABarbosa imagino a tranquera nó trampo viu :(',Negativo
'@kbulom a nemm migo :( eu te amo mt, to aqui pra qualquer coisa q vc precisar, que coisa horrivel :(',Negativo
'queria um grupinho de amigas :(',Negativo
'Mas por que você se sentiria um lixo? :( — pq vc falou q ela se afastou de vc mesmo depois de vc ter se dedicado.. como vc se sentiu entao? https://t.co/s1i5DGbTFu',Negativo
'@irisfigueiredo Oh Iris :( eu entendo. Meu tio (não tio) todo aniversário vinha pra cá ou ligava pois ele era de sp e as vezes era difícil. Tem alguns anos que ele se foi e no aniversário e Natal sempre bate aquela falta além do normal',Negativo
'Será que dai de cima cê ta me escutando Será que quando me escuta tá se orgulhando :(',Negativo
'@cabeyocherry eu amo :(',Negativo
'por que não? pode s. :( https://t.co/4Gz8hzyJWn',Negativo
'Odeio encerrar minha noite assim :(',Negativo
'alguém fala para o jimin que eu o amo mais do que tudo? :(',Negativo
'ai meu deus a mari nao merece isso :( https://t.co/0fZiWEIL6W',Negativo
'@jeonilusm @BTS_twt EU AMO ESSA SELCA MARI!!! :((( o narizinho dele-- ai só queria encher ele de beijinhos af 🙁💛',Negativo
'perdi um culto incrível hj......:(',Negativo
'o didico ficou todo feliz porque eu dei um real pra ele e deixei ele ganhar de mim no mortal kombat :( amo uma criança',Negativo
'e você meu pitoco meU TUDOOOOOO :( https://t.co/uknUJAod96',Negativo
'@gabriolaz Deu uma invejinha... estou em Curitiba :(',Negativo
'fatinha :( #BakeOffBrasil',Negativo
'@ZBento4 A mim só no B :(',Negativo
'@_Anyaraujoo Coitado :(',Negativo
'Grande show de stand up 👌Pena que assim sendo corra mal para ti :( mas lembra-te que não estás sozinho, o  galambinha  do scp também já foi. Podem sempre marcar uma reunião num qualquer centro do IEFP deste país. https://t.co/RYABm97Ziv',Negativo
'@rawinmybrain aaaaaa pior que no momento eu nao vejo nada :( na verdade to bem triste comigo e com um sentimento de inutilidade',Negativo
'@deehlamoglia @LamogliaPaulo Oi prima, mas vc trabalha de tarde né? Segunda eu não trabalho por isso disse :(',Negativo
'minha maior saudade com certeza é quando eu passava minhas manhãs com meus amigos na escola :( ❤️',Negativo
'@lecasotti vamo se vê? :(',Negativo
'Aquela chata continuou mas tiraram a Fatinha aaaaaa :(',Negativo
'@yutaerotic poxa eu ficaria mas to sem celular :((((((((((((',Negativo
'@RafaelF_C já assisti :(',Negativo
'@TAETAEMYMOON ÚNICA COISA Q ME DA VONTADE DE VIVER NAMORAL se vc postar mais foto de luzes da cidade e eu n ver me manda pf :( meu tudo :(',Negativo
'@yolorenaXD puxa, não consegui gostar desse :(',Negativo
'Minha predileta saiu :( #BakeOffBrasil',Negativo
'tá tendo uma festa aq perto de casa e nem me convidaram :(',Negativo
'A Fatinha não :( #BakeOffBrasil https://t.co/RhJx3D2Cjo',Negativo
'austin... eu sei como é :( até comentou tadinho https://t.co/IJxGNYmpSs',Negativo
'@Kookanna_ nossaaaaaaaaaaaa você é gostosa também kkk Eu sou muito lerda, desculpa :( https://t.co/hVKCC8gnXU',Negativo
'@monstalogy O povo não se junta para votar no cirão :(',Negativo
'Tô carente :(',Negativo
'agora estou com vergonha de te chamar e descobrir se tenho alguma chance :( — ꒰ 📬 ꒱. . me chame, vamos conversar!  https://t.co/lYD6tnoMgU',Negativo
'@HenryP39 Vou te da unfollow, nao é possivel melhor personagem &gt;:(',Negativo
'@laneboybb Tá ficando tudo igual já :(',Negativo
'@just_reeden @emilydschnel Caraval faz muito sucesso lá fora, ficou apagado na Novo Conceito :( merecia muito que uma boa editora pegasse',Negativo
'@dcucomics Eu queria ter ido no da minua cidade :(',Negativo
'ai perdão gente eu ia att a au mas to com sono demais pra isso :( amanhã att muito ok?',Negativo
'bolsonaro2018 sua lixo — achei que você fosse mais inteligente hater :( https://t.co/x0496UOf4J',Negativo
'@kerllongarcia @sxderddaze migo moro em são paulo, olha, é detentor de 37% do eleitorado votante do brasil e aqui de verdade, é MUITO anti-pt, espero que o nordeste salve mesmo pq aqui pro Sul-Sudeste tá foda :(',Negativo
'im so emo :(',Negativo
'Preciso de @ fav novas por que as minhas são muuito pau no cu. :(',Negativo
'eu preciso da jo CADE ELA :(((',Negativo
'@britishzattoos segui amiga seu feed é lindo demais :((',Negativo
'@samambaisa_ amiga nem me fale era meu sonho desde o começo do fund 2 e agora não vou conseguir realizar porto todo dia 2019 :((((',Negativo
'amas eu fico tão :( por ter nada praticamente e ser mt estranho https://t.co/kBi36TrLJt',Negativo
'@banhodecaju @iclaymore_ Como assim!? eu te sigo há tanto tempo :(',Negativo
'não creio que a minha Fatinha saiu aaaaaaa :( #BakeOffBrasil',Negativo
'@sadneyjr Poxa foi tão caro :(',Negativo
'Fiquei triste agora :( #BakeOffBrasil',Negativo
'não acredito que a fatinha do bake off saiu aaaaaaaa :(((((',Negativo
'minha tia morreu :(',Negativo
'@lmjwestt Aí me senti idosa p krl agora :( tenho 22',Negativo
'Gostava tanto da Fatinha :( #BakeOffBrasil',Negativo
'Eu tmb sei fazer isto... Mas ninguém me acha inteligente por isso... :( https://t.co/fUauarjwYl',Negativo
'Sabia que seria a Fatinha :( #BakeOffBrasil',Negativo
'@Hoseoka_20 @BTS_twt Queria participar mas tenho medo de me expor na internet :(',Negativo
'a pitty é tão linda :((( o amor da minha vida',Negativo
'@norminahtalent nao tem nenhum remedio que voce possa tomar? nada? :(',Negativo
'@DarkLink_N @CristianEuropa2 Admitelo. &gt;:(',Negativo
'@peixinhodagabs anem :( como tava ?',Negativo
'@R_Aparecido1 vc prefere os rolês :(',Negativo
'@percycatdolls não tenho outra foto com a bandeira lgbt só essa do carnaval :(',Negativo
'Hs lil nose :(',Negativo
'eu tô mal por ter feito tanta gente seguir a outra continha mas eu realmente tinha 0 esperanças de resgatar essa :( sinto muito meus amores',Negativo
'@nthnsk bebe um pouquin :(',Negativo
'[♡] Se lembram de quando hobi e namjoon tiveram um encontro praiano, e então hobi escreveu na areia  rm x jhope para sempre  e depois gritaram juntos  nossa amizade para sempre  enquanto estavam de mãos dadas?:( protejam essa amizade forte e sincera💛 @BTS_twt #BTS #AMAs #MPN https://t.co/wTirngJoc4',Negativo
'Meu celular vai queimar e eu to pagando de ilusão kakaka aaaaa q merda :(',Negativo
'você é tão linda, seu sorriso é lindo, você parece ter uma risada muito gostosa e um abraço muito bom também. — aaaa :( muito obrigada &lt;3 https://t.co/F4HEBhmfpH',Negativo
'fiquei 6h sem fazer nada sentada no sofá da sala esperando a luz voltar quanta inutilidade :(',Negativo
'o tamanhinho do jinho :-( https://t.co/9B0ls7BSZX',Negativo
'@btobxptg pelo menos não foi raspar a cabeça igual o changsub :(',Negativo
'@parrillamylove ai miga :( eu nunca tive então não sei se eu me daria bem mas real acho que não saberia lidar muito bem :((((( mas preciso ter pra ver homens por favor apareçam kkkkkkkkk',Negativo
'Que saudade de ti meu deus , mas tenho certeza que tu nem lembra de mim :( — como assiiiiim :((( quem é você?? me diz pra gente voltar a se falar pfvr https://t.co/hA8ezuMars',Negativo
'Acho q semana q vem vou lá pro meu pai :(',Negativo
'eu não posso comprar as e pagar no dia do show? 😔 — Não, anjo... :( preciso encomendá-las antes, e para isso preciso do pagamento. https://t.co/ByQEcEv2E8',Negativo
'Esse momento é meu porém fico tristissima quando vai cada uma pra um lado. E minha florzinha da Coreia tá indo sozinha ainda por cima :(',Negativo
'eu mesma :( https://t.co/nDe6eI1nZP',Negativo
'Nostalgia :( https://t.co/Arfd0Q0o8r via @YouTube',Negativo
'@umataldeday Pois é :(',Negativo
'Não desejo a ninguém :( https://t.co/s0lRL5BTZr',Negativo
'@Iyrcs eu fiz isso a musica continuou so n aparece na barra de notificação :(',Negativo
'Gabrielle tá linda demaisssss, queria muito tá curtindo com ela :(',Negativo
'@xulinha_ata Infelizmente tô sendo irônica KKKKKKKKKK :(',Negativo
'eu só queria cortar meu cabelo :((',Negativo
'os carai fizeram eu sair e agr a let nem ta on :(',Negativo
'fui lá fazer carinho nela até dormir :( af amo ela dms p ver chorar :(',Negativo
'@devonnebey eu não tô usando app de música no momento :(',Negativo
'@sheerloki SIM, eu preferiria show solo também. Set maior, público único, BEM MAIS BARATO.......... :( mas se eles vierem pro Lolla, vou ser obrigada a ir',Negativo
'@uesusj To me sentindo mt baixinha :(',Negativo
'Agora que me dei conta que não tirei uma foto minha no ato :(',Negativo
'Queria uma camiseta do Ele Não pra usar na faculdade segunda :(',Negativo
'ter autoestima baixa é uma merda :(',Negativo
'@AngellyChan poxa :(((',Negativo
'Eu acabei de deletar a minha conta do twitter que eu tinha desde 2011 porque eu queria começar uma zerada somente para a moving, aquela já tava abandonadinha :(',Negativo
'meu deus, a fatinha não :( #BakeOffBrasil',Negativo
'encontrei com sancho quando estava saindo da expo, mas nem deu p falar com ele :((',Negativo
'de 2017 pra 2018 tudo mudou de uma forma tão negativa e tão intensa.... sério, não dá. :(',Negativo
'queria ser sua fav :( — desculpaaa eu esqueço os users das pessoas :( mas se eu ja falei com vc, voce provavelmente é fav!! https://t.co/kZ3KdFCqB7',Negativo
'bar :( : 68e7932a-2df4-4fe9-af6c-87bfb1f14a0d',Negativo
'bar :-( : 4c064d4d-736e-485b-87aa-ccda8c0a91ce',Negativo
'@FiorottoBeatriz @overloadrBR Queria ter ido :( foi um fim de semana cheio de eventões. E parabéns pra vcs!!',Negativo
'fica quietinha e tenta descansar vida :((( https://t.co/Dild30zLfd',Negativo
'@kaijuzinho eu também :( quando acabou sakura, tinha p5a. agora não sei mais o que colocar no lugar &lt;/3',Negativo
'@leemaretti ai mana a gnt tem q ser mais amg sim :( inclusive saudade de vc',Negativo
'@tainxra não :( queria mt ter ido. Porém os planos não deram certo',Negativo
'@grigiowife @milasrsly Mentira! Que merda, cara :(',Negativo
'CEEE devolve minha luz, quero jogar :(',Negativo
'@norminahtalent oq houve fada? :(',Negativo
'Tenho vontade de ficar contigo :( — Não sei quem você é inferno https://t.co/rDisg0JOMD',Negativo
'só queria uns carvão :(',Negativo
'eu ando numa fase tão berda da vida que nem dormi consigo direito... ai fico acordada ate tarde ai no dia seguinte to acordando as 8 da manhã :(',Negativo
'@lmjlpatd grito, minha irmã que joga, desses eu só jogo the sims. sdds um computador só pra mim :(',Negativo
'@YunikaPransin opooo, sorry :((',Negativo
'hoje aquele dog da frente da casa do joao me deu uma dó de ter que ir embora ele ficou correndo atrás :((((',Negativo
'violência é a pior coisa q um ser humano pode exercer :(',Negativo
'@agustdxpe Minha família inteira :(',Negativo
'@nixsrvana Pois é :(',Negativo
'jennie parece estar tao cansadinha eu to trist :( https://t.co/DMTNA5kzR7',Negativo
'@Virgin_Amanda Miga eles tem 0 química plmdds :(',Negativo
'@aliexperti @milasrsly aí que saudade do meu twitter :((( bem no meu aniversário ele simplesmente foi bloqueado',Negativo
'o que acontece que você anda tão triste? — pior que não aconteceu nada :( eu só to com um desanimo fodido e sem vontade de fazer nada https://t.co/kAErWtQ2Nm',Negativo
'eu te amo tanto taehyung :((',Negativo
'fatinha sai hoje :( #bakeoffbrasil',Negativo
'aaa, alg me chama p conversar :(',Negativo
'chegar em casa e escutar a mãe chorar no quarto eh foda :(',Negativo
'saudade do meu amorzin :(',Negativo
'@dongfav gringo eu gosto do jre :(',Negativo
'meu primeiro date foi legal, mas eu acordei :( #lixodedate',Negativo
'@ulhiverso Hahahhaha poxa! Estragou minha piada :(',Negativo
'@jccguk o sorrido fele ai eunsou muito muit apaixonada :(',Negativo
'eu juro que não consigo parar de assistir esse videozinho :(( vou chorar eu amo ele demaisSSS https://t.co/pqqmvVkp35',Negativo
'eu realmente espero um dia sair dessa dor,eu só quero poder ser feliz de verdade novamente :(',Negativo
'agora eu to toda triste depois de ver q o tae chorou no show, é tão ruim ver ele assim e não poder fazer nada :((',Negativo
'Porque sou fofa, e não ganho o mesmo :(',Negativo
'@dihzaoricardo Vc soh me ilude :(',Negativo
'vcs fizeram esse coração especialmente para alguém eu to triste de amor :(( https://t.co/vJ44UAmjiG',Negativo
'@jccguk ele oarece uma criancinha ne :( meu bebezinho ai to muiro triste ANA QUE SACO',Negativo
'mais um dia que vou sair 4h :(',Negativo
'hoje recebi uma noticia mucho triste, espero que Deus conforte o coraçãozinho dele :(',Negativo
'choi minho marry me :(',Negativo
'@Recovergara puxa entonces no entendí :(',Negativo
'Meu joelho ta inchado :(((',Negativo
'queria ter visto o Luca pena que a gente teve um desencontro :(',Negativo
'@guizinhocraft1 poxa mal falei com vc :( melhoras aliás',Negativo
'@ohjinki Own que linda! Eu entendo eu conheci pelo Heechul tbm pq ele é muito maravilhoso e o Sungmin é um bebê lindo, que eu vi pouquíssima coisa dele :(',Negativo
'Uma das minhas dogs está chorando e se escondendo pelos cantos que porra é essa &gt;:( Blz universo pode me deixar triste e doente mas não encosta nos meus animais',Negativo
'Agora quero frango assado :(',Negativo
'eu queria falar com a rafa mas ela vai falar o mesmo de sempre e eu não tenho coragem :(',Negativo
'ai as vezes ele liga aqui bêbado bem tarde da noite, é triste viu :(((',Negativo
'pois eh :(( o de dreamcatcher eu fui pq sobrou ingresso praticamente tbm https://t.co/GIvp0Kdvks',Negativo
'gente, vi um gambá pela primeira vez e ele era tão lindinho, pensei que estivesse se fingindo de morto, mas nao estava :(',Negativo
